"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0032839",9.38489641463391,-0.510125023973848,0.676442458327585,-0.754129220739728,0.45077163287127,0.808872086808402
"FBgn0000927",51.9335466233064,-0.266404709457336,0.353404544080832,-0.753823667293887,0.450955110567814,0.808889318773563
"FBgn0011474",1590.02347752925,0.0925132071358575,0.122787306888282,0.753442757890528,0.451183896939992,0.80901940805573
"FBgn0022023",9744.95996417715,0.107231364718185,0.142330129861253,0.753398910144441,0.451210237513984,0.80901940805573
"FBgn0265974",2563.24517511499,0.0828768501059692,0.110036051720707,0.753179060952923,0.451342320223923,0.809092514566898
"FBgn0033980",1515.97526251332,-0.129976197408308,0.172605764650454,-0.753023502265548,0.451435791197767,0.809096388714283
"FBgn0037371",1259.70812694026,-0.0710430576675915,0.0944519784153227,-0.75216060965078,0.451954478646447,0.809498044380791
"FBgn0051151",3925.4975783093,0.089681731408784,0.119274925919905,0.751890900095855,0.45211667098979,0.809498044380791
"FBgn0039543",550.554860906921,-0.1113564445445,0.148033878733927,-0.752236214418519,0.451909018921487,0.809498044380791
"FBgn0267035",8.23105006592735,0.568648032764478,0.756235464240116,0.751945736022668,0.452083692232138,0.809498044380791
"FBgn0259242",30.0687059579975,0.286026338035268,0.380395284486094,0.751918726915038,0.452099935551949,0.809498044380791
"FBgn0036292",261.247565555547,-0.124724281334856,0.166063906493848,-0.751061949391612,0.452615374083292,0.809900006008089
"FBgn0036875",11.3246944221599,-0.462656275889495,0.615975687757903,-0.751095027100052,0.452595468330121,0.809900006008089
"FBgn0002525",7062.21003568458,-0.0871006830928568,0.115931528883136,-0.751311432980912,0.452465250166891,0.809900006008089
"FBgn0032343",87.789813593228,0.169986937603079,0.226522473371977,0.750419748966539,0.453001940297988,0.810428062382489
"FBgn0003256",668.044372575186,0.173811837389464,0.231817539129112,0.749778632119195,0.453388040131279,0.810791407387138
"FBgn0031757",9.94482638370083,-0.450009934118558,0.600081542289447,-0.749914640603122,0.453306116218498,0.810791407387138
"FBgn0032034",262.906275446701,0.150188964848796,0.200378855618405,0.749525015427832,0.45354082697257,0.810900982204184
"FBgn0038926",29.431188123705,-0.294901112778071,0.393795859136383,-0.748867988162207,0.453936776385563,0.811196352301222
"FBgn0011726",13769.3153674817,-0.133223940614343,0.177917734193504,-0.748795173332456,0.453980669344516,0.811196352301222
"FBgn0031378",185.643818223564,-0.124026223071181,0.165578903728136,-0.749046045592981,0.453829453009468,0.811196352301222
"FBgn0010051",3798.52515304532,0.0889693237742215,0.118933490088132,0.748059471796323,0.454424286276298,0.811252037626704
"FBgn0265271",25.1251855737502,0.324021477009526,0.432979566777586,0.748352813554296,0.454247376340007,0.811252037626704
"FBgn0035437",4034.40497266558,0.0940242299374402,0.125604582445441,0.748573245552419,0.454114462720218,0.811252037626704
"FBgn0036105",76.2314543668544,-0.236246684534306,0.315765760128845,-0.748170683350557,0.454357211715802,0.811252037626704
"FBgn0034654",4312.77327866687,0.103171207443812,0.137932308042549,0.747984347597419,0.454469598778802,0.811252037626704
"FBgn0037126",57.412337136957,-0.225977553662942,0.302422313155549,-0.747225134630564,0.454927674517634,0.811906167955842
"FBgn0033644",10.539440075675,0.541169059533457,0.724554009427453,0.74689954439848,0.455124201003388,0.812093343755744
"FBgn0036569",287.644907879579,0.120886362392272,0.161941187723253,0.74648311582634,0.455375627232868,0.812378383915934
"FBgn0001291",1751.08200481419,0.0854712072069401,0.11453071540157,0.746273232532069,0.455502377670067,0.812440935695343
"FBgn0038035",696.756716904952,-0.0980767532455487,0.131530133494235,-0.745659953655011,0.455872856139919,0.812552970276348
"FBgn0033178",1605.25005635358,-0.121528176506886,0.163068461036676,-0.745258621650651,0.456115390379704,0.812552970276348
"FBgn0033434",1409.99961794647,0.088744383435817,0.11907805125101,0.745262309077839,0.456113161651651,0.812552970276348
"FBgn0034076",10.3753552074417,0.544811564545921,0.73094078069891,0.74535664028074,0.456056148751236,0.812552970276348
"FBgn0030425",9.6195651087602,-0.493420795487154,0.661742000433664,-0.745639229735754,0.455885378308291,0.812552970276348
"FBgn0025742",1668.4093301326,-0.127859314994729,0.171431829448778,-0.745831829514087,0.455769009764662,0.812552970276348
"FBgn0262577",85.7499833972438,0.190272768491135,0.255725407333935,0.744051091656567,0.456845566245779,0.812710010540825
"FBgn0043900",1600.81976729498,0.101794242932999,0.136809536273626,0.74405809496646,0.456841329553222,0.812710010540825
"FBgn0035725",357.716380322939,-0.113145086138354,0.151967490274426,-0.744534807635724,0.456552991387372,0.812710010540825
"FBgn0035904",2738.24803541074,0.115255540630246,0.154881411798675,0.744153473885312,0.456783631726042,0.812710010540825
"FBgn0036834",7.87779929807192,0.560650528627705,0.752867770077417,0.744686584963059,0.456461210819394,0.812710010540825
"FBgn0037065",11.0419195479178,0.425880771048929,0.572302370009729,0.744153428967434,0.456783658897371,0.812710010540825
"FBgn0263660",9.76529365064436,-0.50080736119429,0.673057627302696,-0.744077982150346,0.456829298807426,0.812710010540825
"FBgn0033906",1541.95760327279,-0.0963030057516019,0.129484130158243,-0.743743697655533,0.457031547762154,0.812877668550872
"FBgn0038727",9.44673176897213,-0.48688418356865,0.654946951828777,-0.743394838634101,0.457242668229821,0.812883435143567
"FBgn0033889",9228.37197142488,0.0653326312274432,0.0879152385496067,0.743132047472963,0.457401738813433,0.812883435143567
"FBgn0034397",154.04855732746,0.225536122748026,0.303396390685212,0.74337114636947,0.457257008162184,0.812883435143567
"FBgn0032452",55.7883479205376,-0.194454445218617,0.261623777488602,-0.743259833204912,0.457324384724659,0.812883435143567
"FBgn0050340",202.379368340027,0.147808168068891,0.199066298703267,0.742507240209543,0.457780066740735,0.813392655181403
"FBgn0040104",10.0610057032657,0.466220465948627,0.628035006745204,0.742347896122572,0.457876579501247,0.813401036680143
"FBgn0036260",41.4229508340192,-0.261391882549847,0.35226340343076,-0.74203530654647,0.458065944342374,0.813574330089752
"FBgn0053513",111.942843537523,0.187123787489058,0.25238961350575,0.74140843155099,0.458445833730315,0.813922767518398
"FBgn0030847",33.0430890802725,-0.248102576994355,0.334634759926923,-0.741413047014408,0.458443036090934,0.813922767518398
"FBgn0036769",10.5864188106638,-0.479024513821915,0.646396618650372,-0.741069027901295,0.458651587739296,0.814124943701503
"FBgn0003882",1415.82350512611,0.0694265388177124,0.093808646708974,0.740086775082653,0.45924734275979,0.814135239452822
"FBgn0039478",50.9774928697994,0.208383408400632,0.281360731159083,0.740627192509004,0.458919515683533,0.814135239452822
"FBgn0051040",729.886840262525,-0.0991001951304374,0.133896212065476,-0.740126950581519,0.459222967055949,0.814135239452822
"FBgn0040075",1236.96463802835,-0.103139001618246,0.139350545317802,-0.740140638725363,0.459214662205997,0.814135239452822
"FBgn0030615",109.798977794989,0.163450985708147,0.220687953293074,0.740642990562715,0.45890993426908,0.814135239452822
"FBgn0265534",85.5264837695537,0.202511815501381,0.273627337951786,0.740100813819502,0.459238824946416,0.814135239452822
"FBgn0019985",179.039448283518,0.253763869025911,0.342924562098904,0.739999104971438,0.45930053741391,0.814135239452822
"FBgn0030628",775.745639760903,-0.101698995664792,0.137497279815273,-0.739643691871021,0.459516222966137,0.814275043089268
"FBgn0261597",59962.0659425894,0.139117508109166,0.188106878794412,0.739566298695604,0.459563197211311,0.814275043089268
"FBgn0037875",1193.74575692972,-0.130637618929975,0.176882918294622,-0.738554181429666,0.460177755221821,0.814852542865101
"FBgn0038301",360.772170940493,-0.121007183205228,0.163898349189783,-0.738306296576,0.460328341075197,0.814852542865101
"FBgn0002735",8.05800589056952,0.489474263779453,0.66318820143945,0.738062382167007,0.460476541853969,0.814852542865101
"FBgn0035704",777.743353416834,0.0918303251542327,0.124436439025578,0.737969728749286,0.460532844449659,0.814852542865101
"FBgn0264489",9.08759983118929,-0.597264767856046,0.808767400327435,-0.738487688319583,0.460218145955577,0.814852542865101
"FBgn0031296",26.6386597646513,-0.317184298266703,0.429715356971481,-0.738126513565011,0.46043757345586,0.814852542865101
"FBgn0032047",149.224820110382,-0.518147919039815,0.701981137490657,-0.738122281877854,0.460440144714707,0.814852542865101
"FBgn0039902",1026.40714706559,0.17166497157784,0.232709130387577,0.737680430896426,0.460708666518588,0.815000897189301
"FBgn0031320",295.374364158053,-0.146978810932073,0.199379115476347,-0.737182580938421,0.46101132491719,0.815373522972299
"FBgn0037329",821.366254455357,0.120264753594798,0.163299486279844,0.736467433759727,0.461446279430155,0.81597994053694
"FBgn0267109",10.6391337081827,0.480366661300627,0.652817720627398,0.735835817751647,0.461830620614511,0.816170947200875
"FBgn0034662",21.024445945084,-0.477147214750504,0.648412581404697,-0.735869766309638,0.461809958219951,0.816170947200875
"FBgn0031645",495.210603504602,-0.0962908810368883,0.13085188567199,-0.735876908019985,0.461805611566814,0.816170947200875
"FBgn0036271",722.719001573163,-0.114191032761695,0.155438719099626,-0.734636990211596,0.462560603904291,0.816987166336633
"FBgn0085582",9.61217232966099,0.620036733164054,0.844020222613602,0.734623077210214,0.462569079506928,0.816987166336633
"FBgn0040344",657.357769557522,0.0961947372869146,0.130922688687195,0.734744590502156,0.462495058262808,0.816987166336633
"FBgn0037064",11.1276511234607,-0.430678221452637,0.586845191299638,-0.733887280389654,0.463017439885167,0.817564445441451
"FBgn0020279",16347.9461228802,0.13532088152274,0.184415170513255,0.733783891781364,0.463080459504643,0.817564445441451
"FBgn0035264",59.2645928593517,0.243496310153477,0.332007350825847,0.733406382562903,0.463310607536838,0.817696978899206
"FBgn0040763",19.717907481272,-0.333875854677671,0.45531835909169,-0.733280018279335,0.463387659604545,0.817696978899206
"FBgn0261787",2890.31406382754,0.0690582039471174,0.0941865424501882,0.733206699711265,0.463432369713555,0.817696978899206
"FBgn0266408",16.7715472473299,-0.389332214311923,0.532060641651539,-0.731744060420293,0.464324798153496,0.817715181038833
"FBgn0035878",2239.48331058894,0.107006157647391,0.146069471629705,0.732570306810293,0.463820546938967,0.817715181038833
"FBgn0036897",413.571123334882,-0.113608438389846,0.155214989952189,-0.731942439482429,0.46420370125598,0.817715181038833
"FBgn0037134",141.34962310878,-0.158046464379392,0.215851099449068,-0.732201340566649,0.464045686235551,0.817715181038833
"FBgn0033074",15.3116988684275,0.393428828298738,0.537517322313507,0.73193702224404,0.464207007877324,0.817715181038833
"FBgn0003068",260.375780071299,0.144131160057668,0.196952556052655,0.731806496683061,0.464286683174331,0.817715181038833
"FBgn0028387",576.10340679792,0.101955220671851,0.139365034579897,0.731569586153271,0.464431317332884,0.817715181038833
"FBgn0267365",382.656299411237,-0.179035943110203,0.244743028298613,-0.731526223054492,0.464457793270336,0.817715181038833
"FBgn0004363",9194.67178884263,-0.0950993797601498,0.129849499944764,-0.732381563275974,0.463935708645132,0.817715181038833
"FBgn0032763",151.433359965833,-0.130634067509825,0.178372224884163,-0.732367764065622,0.463944128846075,0.817715181038833
"FBgn0032907",344.096406383274,-0.11841604961889,0.161711099143565,-0.732269153113367,0.464004303174176,0.817715181038833
"FBgn0267641",24.9274149695551,0.353771174058131,0.483853127373185,0.731154050773089,0.46468506271986,0.817824224863393
"FBgn0032020",745.248884198883,-0.0971694661141383,0.132904490380414,-0.731122521413756,0.464704319172462,0.817824224863393
"FBgn0265101",899.688226869374,-0.101993458864185,0.13969312067945,-0.730125136929445,0.465313697544302,0.817890589489868
"FBgn0038590",138.871039535228,-0.157388569641864,0.215885783313119,-0.72903628588451,0.465979466667842,0.817890589489868
"FBgn0051223",260.621476083074,-0.117895907626773,0.161680522183397,-0.72919054215474,0.465885115771364,0.817890589489868
"FBgn0039764",144.272928299948,0.240230799742511,0.328832327911038,0.730557123956202,0.465049709156268,0.817890589489868
"FBgn0053158",869.630083244513,-0.0804209286405165,0.110174338542262,-0.72994246849658,0.465425351749016,0.817890589489868
"FBgn0037027",1438.18139187524,-0.0753546199378829,0.10325254947792,-0.729808806842075,0.46550706049648,0.817890589489868
"FBgn0033500",8.6216055412604,-0.553106111178325,0.758096764393223,-0.729598300846236,0.465635761143863,0.817890589489868
"FBgn0029667",30.1407174127754,-0.365643368770279,0.501605074829916,-0.728946709508991,0.466034260956364,0.817890589489868
"FBgn0030504",4302.37912117429,0.0871909269707355,0.119563876757725,0.729241384062954,0.465854020627343,0.817890589489868
"FBgn0031229",620.886958984853,0.1095403401069,0.150238289571683,0.729110670916116,0.465933967714951,0.817890589489868
"FBgn0031514",8.1457826900951,0.519439242525097,0.710909712697735,0.730668372153683,0.464981738582569,0.817890589489868
"FBgn0031811",121.474070451782,-0.150876315870809,0.206859953658413,-0.729364544477999,0.465778699932178,0.817890589489868
"FBgn0031829",11.3511028160865,0.560142166563229,0.766448521357214,0.730828165173231,0.464884117695172,0.817890589489868
"FBgn0032394",986.724448878206,-0.136498341986317,0.187108500316932,-0.729514382056989,0.465687073519115,0.817890589489868
"FBgn0015589",8281.34978378412,0.0807722587067268,0.110863135938768,0.728576347969619,0.466260850821949,0.818126217650156
"FBgn0038397",64.2081801424537,0.200158840212621,0.275438415953941,0.72669180702118,0.467414773502885,0.818368367518093
"FBgn0038950",807.895646171546,0.113102849178869,0.155576696240068,0.726990943453011,0.46723150373363,0.818368367518093
"FBgn0262260",12.6476580575724,0.546782587470309,0.750999183760567,0.728073477699856,0.466568608365564,0.818368367518093
"FBgn0004380",1107.89417551853,0.0749788995250052,0.103081290132734,0.727376417470693,0.466995396900914,0.818368367518093
"FBgn0036998",234.750537711128,-0.18080142897149,0.248677338407903,-0.727052292456675,0.467193922404491,0.818368367518093
"FBgn0015034",22.706558080008,-0.305666918229713,0.420452344316557,-0.726995395225047,0.467228776599359,0.818368367518093
"FBgn0260477",9.97559570476538,0.516175612342452,0.708994874211683,0.728038567156606,0.466589977867105,0.818368367518093
"FBgn0029897",50935.3960998654,0.163199255432933,0.224448452645026,0.727112410487585,0.467157096773905,0.818368367518093
"FBgn0015519",16.8479166240469,-0.55888562144785,0.769064845153682,-0.72670805975557,0.467404815033182,0.818368367518093
"FBgn0030943",1030.80165024286,-0.094542246765364,0.130057109390092,-0.726928710077623,0.467269628526045,0.818368367518093
"FBgn0262647",2161.54604865598,0.0884183711373378,0.12158457753101,0.727216995221184,0.467093036655963,0.818368367518093
"FBgn0261380",492.30168077031,0.0945489855600805,0.130287852413382,0.725693023629648,0.46802697951411,0.818574603012774
"FBgn0035308",34.576849900832,-0.272556548770264,0.375355634195052,-0.726128833405578,0.467759794552161,0.818574603012774
"FBgn0036094",12.1779718435504,0.445287111734342,0.613338691010691,0.726005253313752,0.467835550081327,0.818574603012774
"FBgn0260475",202.562524441833,-0.135105006646556,0.186198819477091,-0.725595398649553,0.468086842733972,0.818574603012774
"FBgn0265541",47.7205332602122,-0.932539906348693,1.28487949875872,-0.725780049607447,0.46797361913233,0.818574603012774
"FBgn0024811",416.311202327083,0.217028014137062,0.298891133387172,0.726110579720451,0.467770983771074,0.818574603012774
"FBgn0036567",1014.99792250793,-0.0960443441308706,0.132461760575586,-0.725072230004564,0.468407719755716,0.818974113014088
"FBgn0037299",672.140655246648,0.0886571789738514,0.122366415833226,0.724522152341888,0.468745232283954,0.819079373549224
"FBgn0052268",21.434632664743,0.360878442026133,0.497989764698863,0.724670400092174,0.468654258295199,0.819079373549224
"FBgn0031091",788.596049265828,-0.138051669381651,0.190537846168861,-0.724536737228076,0.468736281662294,0.819079373549224
"FBgn0031240",9.41854100171202,-0.447530676204021,0.617825546610036,-0.724364148843618,0.468842203760727,0.81908729643608
"FBgn0012058",1705.45201650033,0.0910396085973975,0.125851171715816,0.723391028912893,0.469439681233148,0.819194739583957
"FBgn0034578",66.3986995758915,-0.21410512346629,0.295869113948109,-0.723648104424447,0.469281800763519,0.819194739583957
"FBgn0052650",86.4955911452524,-0.212580522067576,0.29381236482163,-0.72352476450959,0.46935754512928,0.819194739583957
"FBgn0030506",583.444051296309,-0.0952441996645646,0.131669054202779,-0.723360551507285,0.469458400587669,0.819194739583957
"FBgn0031292",25.6868802602755,-0.278425353121894,0.384833477999353,-0.723495665110409,0.46937541636825,0.819194739583957
"FBgn0031381",5392.18054989134,-0.121578741329366,0.16801120704402,-0.723634711448221,0.469290025206824,0.819194739583957
"FBgn0034919",249.588780194142,0.158268248115477,0.21889845254538,0.723021320046408,0.469666785879365,0.819397005252423
"FBgn0003330",921.225991879278,-0.121324169686495,0.167943179108662,-0.722412010600301,0.470041204774515,0.819888802265154
"FBgn0035951",918.612613952798,-0.083316480266837,0.11538573753978,-0.722069139941258,0.470251970288933,0.819933630210593
"FBgn0000307",2164.63405487483,0.104053422056158,0.144078010707645,0.722201962291781,0.470170317065694,0.819933630210593
"FBgn0264790",8.19211754883646,-0.599826023146667,0.831227317841329,-0.721614906382524,0.470531271889158,0.820097875729707
"FBgn0036614",397.898588610391,0.104895655249206,0.145348947495729,0.721681560523774,0.470490281495434,0.820097875729707
"FBgn0267160",10.3785101884995,-0.48336314778631,0.670961003776902,-0.720404233726571,0.471276144056439,0.820286985040643
"FBgn0045770",22.9002124836638,-0.429132168066951,0.595691062262021,-0.720393833738927,0.471282545515109,0.820286985040643
"FBgn0267624",19.7628178241972,0.360099609952457,0.500115588557952,0.72003276480699,0.471504822422194,0.820286985040643
"FBgn0033240",183.295203962929,-0.139952032906062,0.194173961858773,-0.720755921990465,0.471059699161145,0.820286985040643
"FBgn0019949",479.145580387995,-0.0993250613384214,0.137992895541099,-0.719783876908644,0.471658073443412,0.820286985040643
"FBgn0023542",1211.92007819091,0.0950343302760976,0.131834779405382,0.720859326383624,0.47099606984691,0.820286985040643
"FBgn0031189",218.215084345784,-0.120238917361904,0.1667972132715,-0.72086886227642,0.470990202227531,0.820286985040643
"FBgn0027491",29.1448307385394,-0.279050686285939,0.387667121718393,-0.719820357860128,0.471635608829629,0.820286985040643
"FBgn0086909",315.527783494298,-0.124937181073085,0.173467613107924,-0.720233470874787,0.47138125903496,0.820286985040643
"FBgn0041789",5174.2024181657,-0.0764411705001211,0.106172829189469,-0.719969233971424,0.47154393848966,0.820286985040643
"FBgn0032809",11.9201598612015,0.400925017469329,0.556712522844524,0.72016525768237,0.471423252040449,0.820286985040643
"FBgn0266582",1508.79212569167,-0.12122792400058,0.16854314811807,-0.719269370212876,0.47197496446375,0.820355072599703
"FBgn0023511",2365.23613010718,-0.0795716409657008,0.110627394434775,-0.719276101297094,0.471970817948651,0.820355072599703
"FBgn0263582",13.259061672164,0.390894297794778,0.543379405145443,0.719376358568742,0.471909059355059,0.820355072599703
"FBgn0041775",6172.42942545279,0.0806538911892799,0.112166128647316,0.71905745666662,0.47210551873731,0.820421063253835
"FBgn0034368",1968.13352082062,0.0749607361149887,0.104308411001067,0.718645173438809,0.472359572420713,0.820648173398732
"FBgn0013746",1964.05386288884,0.0955178346432275,0.132932330107314,0.718544800697602,0.47242143465827,0.820648173398732
"FBgn0053506",276.452126628337,-0.108187267433816,0.150644549138046,-0.718162509382773,0.472657091239222,0.820896606325117
"FBgn0022246",98.5688321371248,-0.16519276988499,0.230072390023025,-0.718003450429049,0.472755159323548,0.820906029152647
"FBgn0260755",553.87150405363,-0.0892160170064041,0.124411526369262,-0.717104110929441,0.47330985937593,0.821225541139678
"FBgn0085430",3472.29226183145,0.0975035394237878,0.135931368015203,0.71729977302136,0.473189147262321,0.821225541139678
"FBgn0028539",2951.48193018229,0.0679848813484577,0.0948043739002982,0.717107012593687,0.473308069094369,0.821225541139678
"FBgn0032965",132.780816134812,0.132540977003114,0.184828089656964,0.71710407898013,0.473309879088177,0.821225541139678
"FBgn0030417",167.598733767075,0.245962366594772,0.3431844731644,0.716705987094427,0.473555530886236,0.821490908219056
"FBgn0026666",295.393232023083,-0.104863140675245,0.146352338850374,-0.716511546716401,0.473675540296736,0.821538258479034
"FBgn0031640",583.892496643448,0.102038599693906,0.142534424589954,0.715887407462815,0.474060874608688,0.822045677085634
"FBgn0035423",3288.36541087943,-0.0739122193650071,0.10335128876013,-0.715155275291744,0.474513101624313,0.822388543345713
"FBgn0035702",93.4104912632956,0.189517933582465,0.265016848371183,0.715116547295987,0.474537029920622,0.822388543345713
"FBgn0052758",3198.14335268777,0.0723749100416834,0.101181706369679,0.715296397327527,0.474425914238134,0.822388543345713
"FBgn0031058",136.110341667488,0.141141147726803,0.197471865862495,0.714740538407045,0.474769383443578,0.822630329818839
"FBgn0002733",466.061022449169,-0.10694169788715,0.149849397047656,-0.713661182454673,0.475436714988251,0.822750128800142
"FBgn0039688",39.5860007965267,-0.260311472685674,0.364963639957445,-0.713253168770528,0.475689110863054,0.822750128800142
"FBgn0028582",3153.22812831747,0.100299808170625,0.140647845024201,0.713127230306064,0.475767030805996,0.822750128800142
"FBgn0035993",626.962799514412,-0.0953199043971657,0.13357915929097,-0.713583652593099,0.475484669042177,0.822750128800142
"FBgn0015268",405.385411053779,-0.462707898285268,0.647815850492657,-0.71425837749012,0.475067424668554,0.822750128800142
"FBgn0053988",23.4818534790792,-0.289384931652511,0.405608418271203,-0.713458889452877,0.475561843566478,0.822750128800142
"FBgn0031233",421.808728665142,0.110515473381786,0.15496628780212,0.713158164586775,0.475747890672303,0.822750128800142
"FBgn0031622",15.1510835976232,-0.369310551574213,0.517019355288087,-0.714307013454903,0.475037356351251,0.822750128800142
"FBgn0027559",512.19323422417,0.0924952143451499,0.129604914917014,0.713670576492988,0.475430904733483,0.822750128800142
"FBgn0025608",2320.59477467304,0.0810779736060504,0.11356520246365,0.713933245810945,0.475268458356966,0.822750128800142
"FBgn0031620",8.16390647283399,-0.610482326959077,0.856258108513964,-0.712965309045153,0.47586722410686,0.8227628239631
"FBgn0028561",45.1123892857149,-1.31086118126586,1.84035774444293,-0.71228606787136,0.476287649570058,0.823068165699064
"FBgn0033463",2326.04109052958,0.0725628375237203,0.10186292503644,0.712357685563827,0.476243311238985,0.823068165699064
"FBgn0264978",1369.90412281035,-0.0944331481796011,0.132615966006696,-0.712079782119395,0.476415373193827,0.823068165699064
"FBgn0263093",13.6502225736116,-0.54876024168612,0.770567922058947,-0.712150384121674,0.476371657235854,0.823068165699064
"FBgn0034085",12.6677952929079,0.383973552316827,0.539464020269053,0.711768603447035,0.476608077683446,0.823075561649368
"FBgn0034528",682.274298245525,0.157796170938302,0.221788009936541,0.711472955564418,0.476791203921251,0.823075561649368
"FBgn0040395",3619.06150336137,-0.0718888525187445,0.10103506546079,-0.711523788210375,0.476759715104286,0.823075561649368
"FBgn0030695",298.097461919863,0.148886140610828,0.209162609592883,0.711820056656503,0.476576211164244,0.823075561649368
"FBgn0027575",46.2898252300973,0.224235980752537,0.31525617498321,0.71128180364581,0.476909625179905,0.823119631616506
"FBgn0267428",15.9655397163409,-0.47807993097958,0.672644995768342,-0.710746283681905,0.477241472945491,0.8232113474343
"FBgn0021944",1867.51849965553,0.0934468901460166,0.131448955762886,0.710898687659267,0.477147019309951,0.8232113474343
"FBgn0025674",3053.60724445212,-0.0589609960238261,0.0829397451716644,-0.71088952470003,0.477152697841218,0.8232113474343
"FBgn0038473",1508.53954119094,0.0833412299366762,0.117296930002667,0.710515014628102,0.477384823413098,0.823298349603632
"FBgn0040931",391.600472658002,-0.138416749339346,0.194877991788058,-0.710273890188086,0.47753430775576,0.823395894342049
"FBgn0086683",1624.57371640727,0.105554110884728,0.148642037142415,0.710122875829505,0.477627941674497,0.823397118906171
"FBgn0015229",817.666756245425,-0.132943560660866,0.187337218577316,-0.709648417279124,0.477922187066842,0.823717440422058
"FBgn0030342",839.984843445262,0.114577561604429,0.161485223176402,0.709523505313348,0.47799967031376,0.823717440422058
"FBgn0037156",273.877545308845,-0.151719838526257,0.214006717871898,-0.708948952794438,0.478356155304072,0.824171474265872
"FBgn0034158",6571.2711641787,0.0841839910712538,0.118793936754654,0.70865562141542,0.478538210744934,0.824224837024284
"FBgn0015031",1747.79097483692,-0.143507318685544,0.202522519752049,-0.708599314590999,0.478573161775188,0.824224837024284
"FBgn0032720",177.53322310854,-0.119599656121312,0.168852556574614,-0.708308233807892,0.478753865010964,0.824375825468743
"FBgn0037344",5783.58246193563,0.100066408016632,0.141434302886208,0.70751158647235,0.479248614971481,0.824907143990345
"FBgn0004856",1933.2008402614,-0.0941705812005858,0.133083725115503,-0.707604037374632,0.479191184941551,0.824907143990345
"FBgn0029765",16.4711493027218,-0.338370380793278,0.478501781535421,-0.70714549840862,0.479476063900835,0.825138357394697
"FBgn0050077",209.182917084572,-0.122849226992558,0.17376247607239,-0.706995145150776,0.479569494789518,0.825138891908723
"FBgn0039350",283.297826662527,-0.103210295009532,0.146143931532468,-0.706223610705329,0.480049089573164,0.825218275199836
"FBgn0013799",1250.95712927881,0.0775466891627646,0.109753001623965,0.706556431399066,0.479842172292758,0.825218275199836
"FBgn0033971",541.949347854933,0.0911477571987701,0.129073055138566,0.706171842767016,0.480081278484952,0.825218275199836
"FBgn0050467",308.275648990684,-0.145112256952878,0.205439103183843,-0.706351686236775,0.479969458235459,0.825218275199836
"FBgn0002973",259.742970293876,0.115462534961787,0.163494118905323,0.70621827705405,0.48005240594274,0.825218275199836
"FBgn0013772",11.4404161572992,-0.386254900913185,0.547295660063222,-0.70575180674476,0.480342497206384,0.825347075382155
"FBgn0013762",505.75540193294,-0.0919922096511071,0.130344515480363,-0.705762028514087,0.480336139409422,0.825347075382155
"FBgn0039641",173.45454857416,-0.139774093125439,0.198165426212623,-0.705340461233977,0.48059838639413,0.82540848584861
"FBgn0034304",687.394296238354,-0.0844197318087575,0.119665462593677,-0.705464467182183,0.480521237143729,0.82540848584861
"FBgn0034360",123.499223713237,0.173691805425402,0.246290603677703,0.70523114902384,0.480666399656073,0.82540848584861
"FBgn0267086",17.1845248832453,0.55195073101924,0.782802858792538,0.705095446215687,0.480750840251064,0.82540848584861
"FBgn0039557",770.40564450279,-0.0967202428563771,0.137272407455798,-0.704586192148784,0.481067793851678,0.825472835267181
"FBgn0033194",4294.47235646741,-0.0793359345430319,0.112576328437178,-0.70473016525232,0.480978175190207,0.825472835267181
"FBgn0052703",12.3715997234768,0.402903855880294,0.571665049780099,0.704790079497212,0.480940883164332,0.825472835267181
"FBgn0261985",2943.10410964499,-0.0966662063003322,0.137239037459565,-0.704363773527725,0.481206260215031,0.825550565685458
"FBgn0038470",730.934294406858,-0.19213368714206,0.273167660312643,-0.703354441452408,0.481834890865988,0.826070454785689
"FBgn0035335",384.243242051474,-0.12774698648244,0.181690162340435,-0.703103485829236,0.48199125997279,0.826070454785689
"FBgn0036926",69.0318773558373,0.371176085886444,0.528080847432201,0.702877386467038,0.482132164905661,0.826070454785689
"FBgn0022987",1167.75458253813,0.0849040077068389,0.120728307863721,0.703265118257756,0.481890544507784,0.826070454785689
"FBgn0016038",366.628402347545,0.0979268846965038,0.139361962994578,0.702680147382206,0.482255102427081,0.826070454785689
"FBgn0029712",33.8011317912778,-0.283432689129087,0.403146183834182,-0.703051896543974,0.482023408399976,0.826070454785689
"FBgn0040234",812.410636929818,0.118313300340102,0.168257716898686,0.703167156436231,0.481951584545553,0.826070454785689
"FBgn0031420",876.929105238169,0.098518952237204,0.140195205989872,0.70272696945373,0.482225917067267,0.826070454785689
"FBgn0033274",84.528058745097,-0.182159665732486,0.259402943897419,-0.702226670968394,0.482537815217073,0.826304960607575
"FBgn0031398",146.641852481419,-0.138571846872456,0.197350417071149,-0.702161408772187,0.482578509326735,0.826304960607575
"FBgn0086664",13.4187312940838,0.369869974459112,0.527231925258667,0.701531824495736,0.482971181078355,0.826679149220907
"FBgn0063495",15.1911688930557,-0.359947458938471,0.513156067776913,-0.701438571111183,0.48302935797198,0.826679149220907
"FBgn0052774",8.95257464199737,-0.454314164091013,0.647759575181021,-0.701362328706685,0.48307692525289,0.826679149220907
"FBgn0033405",24.7007450043015,0.365770079629182,0.522187367296091,0.700457541750111,0.483641611786965,0.826694545526746
